date,temperature,humidity,irradiance,potential,wind_speed
19500101,19.575,74.585,854.33,4.388,0.19861
19500102,19.875,74.985,833.33,4.2688,0.19761
19500103,20.137,78.083,779.17,3.9913,0.53274
19500104,21.037,74.749,841.67,4.3115,0.32011
19500105,21.013,76.081,825.0,4.2261,0.12056
19500106,20.136,84.681,733.33,3.7565,0.25596
19500107,20.628,83.854,733.33,3.7565,0.66087
19500108,21.87,72.499,875.0,4.4822,0.69765
19500109,21.253,69.591,883.33,4.5249,0.58897
19500110,19.841,76.65,854.17,4.3755,0.99063
19500111,19.935,74.738,870.83,4.4609,0.99496
19500112,20.391,75.498,879.17,4.5036,0.84646
19500113,20.273,78.686,833.33,4.2688,0.89572
19500114,20.025,78.204,829.17,4.2474,0.85129
19500115,19.549,77.737,841.67,4.3115,0.36794
19500116,19.168,73.206,895.83,4.5889,0.45704
19500117,19.52,70.348,904.17,4.6316,0.38705
19500118,20.48,70.518,900.0,4.6103,0.55534
19500119,20.398,71.995,895.83,4.5889,0.20981
19500120,21.07,70.815,908.33,4.653,0.49719
19500121,21.308,70.543,912.5,4.6743,0.37755
19500122,20.883,75.336,891.67,4.5676,0.74539
19500123,20.931,70.15,900.0,4.6103,0.5482
19500124,21.07,70.76,895.83,4.5889,0.66889
19500125,21.606,69.206,879.17,4.5036,0.42123
19500126,20.771,81.508,800.0,4.098,0.70124
19500127,19.844,88.059,708.33,3.6285,0.61543
19500128,20.348,84.651,825.0,4.2261,0.6737
19500129,21.106,76.179,891.67,4.5676,0.56909
19500130,21.157,75.963,879.17,4.5036,0.3616
19500131,21.399,76.906,866.67,4.4395,0.20567
19500201,21.445,77.618,870.83,4.4609,0.28279
19500202,21.555,78.232,837.5,4.2901,0.44071
19500203,20.137,85.032,758.33,3.8846,0.89168
19500204,20.195,85.797,800.0,4.098,0.92417
19500205,20.081,85.608,766.67,3.9273,0.78128
19500206,19.299,86.977,591.67,3.0308,1.1992
19500207,20.259,77.832,895.83,4.5889,0.64928
19500208,20.17,76.75,879.17,4.5036,0.35556
19500209,19.778,73.66,933.33,4.781,0.59498
19500210,20.071,69.53,950.0,4.8664,0.61521
19500211,20.441,68.122,954.17,4.8877,0.67148
19500212,20.723,67.725,958.33,4.9091,0.57271
19500213,20.667,69.104,954.17,4.8877,0.40806
19500214,21.076,68.073,962.5,4.9304,0.38963
19500215,21.143,68.531,970.83,4.9731,0.32736
19500216,20.801,69.613,962.5,4.9304,0.56402
19500217,20.804,69.295,975.0,4.9945,0.71563
19500218,20.063,69.571,966.67,4.9518,1.1955
19500219,20.078,68.717,975.0,4.9945,0.80131
19500220,20.242,65.781,979.17,5.0158,1.1675
19500221,20.675,64.699,987.5,5.0585,0.58226
19500222,21.183,64.873,983.33,5.0372,0.26477
19500223,21.025,67.628,979.17,5.0158,0.36834
19500224,21.168,71.193,958.33,4.9091,0.61072
19500225,21.928,70.39,979.17,5.0158,0.25222
19500226,22.29,73.528,929.17,4.7597,0.44266
19500227,22.389,73.63,900.0,4.6103,0.3478
19500228,21.582,75.023,925.0,4.7383,0.97219
19500301,20.421,86.2,833.33,4.2688,1.15
19500302,19.287,92.457,650.0,3.3296,1.0312
19500303,20.224,89.879,800.0,4.098,0.88797
19500304,20.561,88.485,766.67,3.9273,0.25957
19500305,20.286,89.747,641.67,3.287,0.21843
19500306,20.317,89.787,716.67,3.6711,0.71344
19500307,20.69,80.897,962.5,4.9304,0.85704
19500308,21.03,71.945,1000.0,5.1225,1.0264
19500309,21.278,73.944,991.67,5.0798,0.54604
19500310,20.902,77.257,966.67,4.9518,1.113
19500311,21.102,75.977,979.17,5.0158,0.99581
19500312,21.2,74.976,966.67,4.9518,0.66419
19500313,21.95,73.747,937.5,4.8024,0.67742
19500314,21.646,78.202,941.67,4.8237,0.45917
19500315,22.145,74.227,925.0,4.7383,0.48796
19500316,20.987,81.237,908.33,4.653,0.85475
19500317,20.322,87.262,762.5,3.9059,0.88175
19500318,19.378,90.135,670.83,3.4364,0.5488
19500319,20.045,88.073,808.33,4.1407,0.50123
19500320,20.413,85.672,908.33,4.653,0.79587
19500321,19.703,85.209,895.83,4.5889,1.0223
19500322,20.059,83.221,870.83,4.4609,0.77487
19500323,19.982,85.926,733.33,3.7565,0.95621
19500324,21.004,82.803,862.5,4.4182,0.053615
19500325,20.742,85.808,816.67,4.1834,0.39249
19500326,20.392,86.445,779.17,3.9913,0.28061
19500327,21.135,82.886,887.5,4.5462,0.47881
19500328,21.834,74.092,1008.3,5.1652,0.54989
19500329,22.106,72.111,1000.0,5.1225,0.45533
19500330,22.394,74.309,991.67,5.0798,0.3943
19500331,21.975,81.045,916.67,4.6957,0.7607
19500401,21.296,86.029,804.17,4.1194,0.70786
19500402,19.576,92.013,687.5,3.5217,0.72813
19500403,17.622,96.21,570.83,2.9241,0.91747
19500404,17.662,95.32,679.17,3.4791,0.96008
19500405,17.787,96.031,645.83,3.3083,0.71772
19500406,18.258,95.668,616.67,3.1589,0.52601
19500407,19.453,92.072,816.67,4.1834,0.44903
19500408,20.689,89.571,800.0,4.098,0.28399
19500409,20.318,91.134,808.33,4.1407,0.60693
19500410,20.321,90.749,758.33,3.8846,1.1538
19500411,19.883,91.44,825.0,4.2261,0.90117
19500412,19.301,90.534,666.67,3.415,0.67889
19500413,20.531,80.655,1016.7,5.2079,0.28135
19500414,20.76,80.144,908.33,4.653,0.19809
19500415,20.23,82.682,979.17,5.0158,0.72099
19500416,20.903,82.468,1000.0,5.1225,0.31414
19500417,21.115,82.448,966.67,4.9518,0.34817
19500418,20.557,87.329,879.17,4.5036,0.68878
19500419,20.848,87.149,829.17,4.2474,0.28019
19500420,20.427,88.931,745.83,3.8206,0.02774
19500421,20.462,89.327,729.17,3.7352,0.065863
19500422,19.093,95.258,600.0,3.0735,0.79528
19500423,18.527,95.541,558.33,2.8601,0.73354
19500424,20.096,91.956,825.0,4.2261,0.30735
19500425,19.148,94.842,666.67,3.415,0.37186
19500426,18.799,95.338,654.17,3.351,0.19357
19500427,18.946,94.094,687.5,3.5217,0.19464
19500428,18.767,94.949,729.17,3.7352,0.39384
19500429,19.14,93.773,658.33,3.3723,0.077785
19500430,18.765,94.598,700.0,3.5858,0.32921
19500501,18.861,94.525,733.33,3.7565,0.35768
19500502,19.268,94.025,641.67,3.287,0.61781
19500503,18.462,95.971,570.83,2.9241,0.35909
19500504,18.976,95.295,708.33,3.6285,0.49009
19500505,19.765,92.495,766.67,3.9273,0.33109
19500506,19.093,93.762,716.67,3.6711,0.15806
19500507,18.221,95.383,687.5,3.5217,0.52912
19500508,19.417,92.521,745.83,3.8206,0.30455
19500509,20.277,90.605,829.17,4.2474,1.0351
19500510,20.132,89.429,729.17,3.7352,0.708
19500511,20.467,90.484,733.33,3.7565,0.34674
19500512,18.877,95.392,641.67,3.287,0.60176
19500513,19.17,94.083,762.5,3.9059,0.54607
19500514,19.766,92.387,812.5,4.1621,0.23268
19500515,19.115,94.01,687.5,3.5217,0.4749
19500516,20.084,89.962,862.5,4.4182,0.37052
19500517,18.84,93.434,708.33,3.6285,0.54294
19500518,18.51,95.171,700.0,3.5858,0.64497
19500519,18.054,96.391,616.67,3.1589,0.63382
19500520,17.863,95.563,637.5,3.2656,0.40392
19500521,17.342,96.344,616.67,3.1589,0.12876
19500522,17.64,95.373,670.83,3.4364,0.32567
19500523,18.006,94.562,645.83,3.3083,0.2987
19500524,17.77,93.931,600.0,3.0735,0.37334
19500525,18.033,92.002,679.17,3.4791,0.28201
19500526,18.349,89.306,666.67,3.415,0.53798
19500527,19.529,85.892,837.5,4.2901,0.52092
19500528,19.623,88.174,829.17,4.2474,0.47837
19500529,20.238,86.989,866.67,4.4395,0.57572
19500530,20.145,88.996,716.67,3.6711,0.01061
19500531,20.137,89.767,762.5,3.9059,0.053331
19500601,18.074,96.968,550.0,2.8174,0.71546
19500602,17.842,97.036,637.5,3.2656,0.72324
19500603,17.217,97.535,475.0,2.4332,0.52444
19500604,17.103,95.952,704.17,3.6071,0.29367
19500605,17.667,95.488,716.67,3.6711,0.45377
19500606,18.509,93.525,716.67,3.6711,0.36188
19500607,18.785,93.326,712.5,3.6498,0.36904
19500608,19.108,91.499,775.0,3.97,0.65672
19500609,18.926,91.76,641.67,3.287,0.18093
19500610,17.714,96.094,595.83,3.0522,0.46054
19500611,17.605,96.003,666.67,3.415,0.34624
19500612,17.148,96.942,554.17,2.8387,0.90518
19500613,16.677,97.065,462.5,2.3692,0.99898
19500614,17.442,95.644,637.5,3.2656,0.25507
19500615,17.496,95.852,583.33,2.9881,0.10161
19500616,17.005,96.596,641.67,3.287,0.22093
19500617,17.147,96.997,562.5,2.8814,0.35843
19500618,17.425,96.865,633.33,3.2443,0.5068
19500619,17.532,96.823,587.5,3.0095,0.23001
19500620,17.537,96.147,595.83,3.0522,0.016795
19500621,18.103,93.821,604.17,3.0949,0.29255
19500622,17.602,94.869,625.0,3.2016,0.73138
19500623,17.451,95.409,520.83,2.668,0.55866
19500624,17.31,95.873,529.17,2.7107,0.18348
19500625,18.046,92.733,654.17,3.351,0.21104
19500626,17.603,95.3,575.0,2.9455,0.56767
19500627,17.045,96.346,600.0,3.0735,0.30249
19500628,17.975,91.722,691.67,3.5431,0.25955
19500629,17.696,94.249,533.33,2.732,0.56729
19500630,17.534,93.713,662.5,3.3937,0.83307
19500701,16.674,96.168,587.5,3.0095,0.94042
19500702,16.281,97.415,470.83,2.4119,0.97321
19500703,16.121,97.331,545.83,2.796,1.0546
19500704,16.439,95.615,641.67,3.287,1.0814
19500705,16.37,96.364,541.67,2.7747,0.6541
19500706,15.824,98.032,336.94,1.726,0.82732
19500707,16.056,97.563,454.17,2.3265,0.88365
19500708,16.78,94.504,641.67,3.287,1.1173
19500709,16.862,93.311,745.83,3.8206,1.1906
19500710,16.154,94.149,616.67,3.1589,1.4021
19500711,16.076,94.274,683.33,3.5004,1.3001
19500712,15.744,94.02,587.5,3.0095,1.2477
19500713,15.688,92.884,525.0,2.6893,1.0868
19500714,15.516,95.633,550.0,2.8174,0.67629
19500715,16.317,94.23,645.83,3.3083,0.91316
19500716,16.375,95.258,629.17,3.2229,1.1589
19500717,15.754,97.13,483.33,2.4759,1.1085
19500718,15.996,97.249,500.0,2.5613,1.0536
19500719,15.974,96.919,495.83,2.5399,0.80021
19500720,15.136,98.152,197.63,1.0124,0.72961
19500721,16.026,94.854,533.33,2.732,1.211
19500722,15.654,94.967,520.83,2.668,1.1195
19500723,15.969,96.036,462.5,2.3692,1.0997
19500724,15.931,96.637,533.33,2.732,0.90094
19500725,15.798,96.559,608.33,3.1162,1.1111
19500726,15.622,96.778,554.17,2.8387,0.9733
19500727,15.781,97.409,407.31,2.0865,1.0164
19500728,15.913,96.214,491.67,2.5186,1.1118
19500729,16.369,94.434,562.5,2.8814,1.2701
19500730,16.464,93.6,641.67,3.287,1.2146
19500731,15.324,97.205,316.66,1.6221,0.92905
19500801,15.706,97.249,512.5,2.6253,0.6792
19500802,15.754,97.172,312.3,1.5998,0.71851
19500803,16.218,97.176,475.0,2.4332,1.076
19500804,16.001,94.556,389.43,1.9949,0.99718
19500805,16.48,90.493,783.33,4.0126,1.0591
19500806,16.517,90.878,625.0,3.2016,0.72253
19500807,16.146,95.78,700.0,3.5858,0.77238
19500808,16.105,94.372,662.5,3.3937,1.1253
19500809,16.655,92.404,687.5,3.5217,1.32
19500810,15.549,96.476,575.0,2.9455,0.91621
19500811,15.298,97.508,329.41,1.6874,1.0382
19500812,15.379,96.213,275.45,1.411,1.2267
19500813,15.89,95.575,319.86,1.6385,1.0785
19500814,16.759,93.052,783.33,4.0126,0.95113
19500815,16.692,95.778,591.67,3.0308,0.54841
19500816,16.214,97.532,483.33,2.4759,0.6208
19500817,16.4,97.084,466.67,2.3905,0.9045
19500818,16.177,96.963,263.32,1.3489,1.0374
19500819,14.956,99.418,240.52,1.2321,0.82179
19500820,14.645,99.849,211.64,1.0841,0.75027
19500821,14.832,97.336,253.58,1.299,1.0487
19500822,14.734,98.176,288.23,1.4765,0.58298
19500823,16.162,93.943,795.83,4.0767,0.63162
19500824,15.642,97.74,579.17,2.9668,0.51227
19500825,15.264,98.145,516.67,2.6466,0.55919
19500826,15.628,98.074,541.67,2.7747,0.64293
19500827,14.678,97.924,500.0,2.5613,0.73317
19500828,14.879,98.333,193.09,0.98911,0.58064
19500829,14.57,97.882,244.59,1.2529,0.77856
19500830,16.435,93.451,720.83,3.6925,0.71001
19500831,16.935,91.387,816.67,4.1834,0.62625
19500901,16.595,93.0,729.17,3.7352,0.66605
19500902,16.27,95.843,675.0,3.4577,0.84793
19500903,15.964,95.84,650.0,3.3296,0.16818
19500904,15.871,97.175,529.17,2.7107,0.72865
19500905,15.266,97.741,583.33,2.9881,0.65769
19500906,16.269,94.42,679.17,3.4791,0.33306
19500907,16.947,93.842,645.83,3.3083,0.09294
19500908,17.684,92.394,754.17,3.8632,0.38765
19500909,17.27,95.397,666.67,3.415,0.11074
19500910,17.131,96.377,662.5,3.3937,0.02271
19500911,17.321,93.669,691.67,3.5431,0.12163
19500912,16.399,95.99,600.0,3.0735,0.58943
19500913,16.1,98.008,562.5,2.8814,0.48421
19500914,17.332,95.315,725.0,3.7138,0.23226
19500915,16.881,97.587,504.17,2.5826,0.27369
19500916,16.816,97.982,487.5,2.4972,0.74681
19500917,16.955,97.249,591.67,3.0308,0.51821
19500918,16.322,97.672,400.99,2.0541,0.6714
19500919,16.791,96.299,666.67,3.415,0.32261
19500920,16.439,98.21,554.17,2.8387,0.58229
19500921,16.726,96.898,645.83,3.3083,0.18742
19500922,17.532,95.474,725.0,3.7138,0.11169
19500923,17.325,97.218,579.17,2.9668,0.32551
19500924,17.523,95.503,691.67,3.5431,0.055065
19500925,16.85,97.176,620.83,3.1802,0.28329
19500926,16.39,96.405,654.17,3.351,0.5229
19500927,16.779,95.11,741.67,3.7992,0.52313
19500928,17.81,92.275,804.17,4.1194,0.29337
19500929,16.722,95.246,583.33,2.9881,0.39776
19500930,16.226,97.12,525.0,2.6893,0.59333
19501001,16.411,95.874,729.17,3.7352,0.018162
19501002,17.133,94.449,729.17,3.7352,0.15732
19501003,16.997,95.957,629.17,3.2229,0.22574
19501004,16.886,95.434,604.17,3.0949,0.37661
19501005,16.706,96.552,691.67,3.5431,0.38708
19501006,16.81,96.372,687.5,3.5217,0.094187
19501007,17.162,95.869,704.17,3.6071,0.082172
19501008,16.932,96.726,612.5,3.1375,0.065171
19501009,17.167,95.562,716.67,3.6711,0.37207
19501010,17.087,95.997,591.67,3.0308,0.32241
19501011,17.183,96.39,625.0,3.2016,0.32827
19501012,16.889,96.569,654.17,3.351,0.16832
19501013,16.646,96.559,691.67,3.5431,0.61691
19501014,16.198,96.314,662.5,3.3937,0.19312
19501015,16.719,96.046,670.83,3.4364,0.18892
19501016,17.201,93.634,762.5,3.9059,0.38436
19501017,18.135,91.118,837.5,4.2901,0.54945
19501018,17.64,92.425,787.5,4.034,0.41846
19501019,16.726,95.198,679.17,3.4791,0.55552
19501020,16.897,93.851,683.33,3.5004,0.25037
19501021,16.928,91.991,816.67,4.1834,0.33555
19501022,17.187,92.608,770.83,3.9486,0.37702
19501023,17.051,93.274,683.33,3.5004,0.35697
19501024,16.574,96.002,658.33,3.3723,0.54025
19501025,16.762,94.76,725.0,3.7138,0.41423
19501026,17.491,92.134,775.0,3.97,0.27469
19501027,17.665,91.528,770.83,3.9486,0.59665
19501028,17.922,90.775,816.67,4.1834,0.42922
19501029,17.96,91.481,795.83,4.0767,0.4116
19501030,17.66,93.96,783.33,4.0126,0.67528
19501031,17.544,93.719,675.0,3.4577,0.51256
19501101,18.144,92.039,729.17,3.7352,0.27887
19501102,17.722,92.051,750.0,3.8419,0.52106
19501103,17.174,92.401,666.67,3.415,0.28228
19501104,17.55,91.517,754.17,3.8632,0.3952
19501105,17.171,92.316,737.5,3.7779,0.26647
19501106,17.129,93.13,725.0,3.7138,0.21538
19501107,18.133,91.037,800.0,4.098,0.56689
19501108,18.542,90.469,812.5,4.1621,0.68721
19501109,18.246,89.67,795.83,4.0767,0.30399
19501110,17.949,91.83,720.83,3.6925,0.83157
19501111,17.817,91.01,679.17,3.4791,0.72458
19501112,17.432,90.891,637.5,3.2656,0.85157
19501113,17.683,91.033,708.33,3.6285,0.33942
19501114,17.281,92.109,487.5,2.4972,0.71037
19501115,18.402,89.19,708.33,3.6285,0.47871
19501116,18.338,88.431,608.33,3.1162,0.77299
19501117,18.861,87.907,729.17,3.7352,1.0091
19501118,17.484,91.34,454.17,2.3265,0.4264
19501119,17.187,92.394,395.09,2.0239,0.47499
19501120,17.826,90.392,658.33,3.3723,0.81617
19501121,18.372,88.069,850.0,4.3541,0.30152
19501122,18.82,87.221,837.5,4.2901,0.60246
19501123,18.676,87.053,845.83,4.3328,0.84819
19501124,18.259,87.873,837.5,4.2901,0.43293
19501125,17.874,86.304,787.5,4.034,1.1389
19501126,18.657,78.896,891.67,4.5676,0.66065
19501127,18.679,82.155,866.67,4.4395,0.64435
19501128,18.753,83.114,833.33,4.2688,0.3259
19501129,18.098,85.154,729.17,3.7352,0.59705
19501130,18.148,82.001,841.67,4.3115,0.91226
19501201,18.173,79.537,829.17,4.2474,0.82434
19501202,18.24,78.403,816.67,4.1834,0.71683
19501203,18.481,76.148,837.5,4.2901,0.88175
19501204,18.654,79.211,850.0,4.3541,0.48512
19501205,18.972,79.839,862.5,4.4182,0.42151
19501206,19.235,78.882,837.5,4.2901,0.67603
19501207,19.323,79.194,854.17,4.3755,0.50297
19501208,19.137,77.882,866.67,4.4395,0.92995
19501209,19.055,76.023,854.17,4.3755,0.69921
19501210,19.013,74.927,804.17,4.1194,0.7691
19501211,19.428,76.921,854.17,4.3755,0.38242
19501212,18.951,80.833,837.5,4.2901,0.47884
19501213,19.439,78.184,845.83,4.3328,0.50798
19501214,18.944,82.145,754.17,3.8632,0.6488
19501215,19.147,80.944,725.0,3.7138,0.66668
19501216,19.419,77.367,841.67,4.3115,0.7571
19501217,19.426,77.145,850.0,4.3541,0.75926
19501218,18.875,78.507,770.83,3.9486,0.62431
19501219,19.451,79.232,812.5,4.1621,0.49272
19501220,19.426,81.439,775.0,3.97,0.60419
19501221,18.593,82.555,829.17,4.2474,1.052
19501222,19.088,81.539,845.83,4.3328,0.54744
19501223,19.065,86.895,712.5,3.6498,0.14425
19501224,19.396,88.405,650.0,3.3296,0.17503
19501225,19.032,89.269,645.83,3.3083,0.44433
19501226,19.7,85.748,783.33,4.0126,0.22286
19501227,19.095,87.14,783.33,4.0126,0.58942
19501228,19.152,86.889,775.0,3.97,0.37611
19501229,19.262,87.933,733.33,3.7565,0.25839
19501230,19.491,88.592,650.0,3.3296,0.48818
19501231,20.198,82.94,729.17,3.7352,0.36254
19510101,20.061,83.731,804.17,4.1194,0.81584
19510102,19.616,85.746,633.33,3.2443,0.50599
19510103,19.099,89.951,658.33,3.3723,0.52145
19510104,18.429,93.221,533.33,2.732,0.49468
19510105,18.516,91.774,545.83,2.796,0.65734
19510106,19.203,89.971,612.5,3.1375,0.41017
19510107,19.792,85.887,770.83,3.9486,0.46655
19510108,19.798,77.168,808.33,4.1407,0.71387
19510109,19.565,78.992,825.0,4.2261,0.44714
19510110,19.335,79.421,866.67,4.4395,0.3879
19510111,19.315,81.026,875.0,4.4822,0.17464
19510112,19.028,80.033,845.83,4.3328,1.0035
19510113,19.513,79.453,866.67,4.4395,0.81683
19510114,20.042,80.433,858.33,4.3968,0.44364
19510115,18.952,86.479,775.0,3.97,0.80188
19510116,18.621,85.694,829.17,4.2474,0.98199
19510117,19.214,78.56,879.17,4.5036,0.95874
19510118,19.271,76.222,891.67,4.5676,0.59397
19510119,19.127,75.633,887.5,4.5462,0.2633
19510120,19.123,76.091,900.0,4.6103,0.56178
19510121,19.751,72.31,908.33,4.653,0.48003
19510122,19.843,73.71,912.5,4.6743,0.62663
19510123,19.952,74.393,912.5,4.6743,0.59858
19510124,20.098,75.905,891.67,4.5676,0.66844
19510125,19.693,74.713,804.17,4.1194,0.67525
19510126,19.951,73.472,895.83,4.5889,0.78881
19510127,19.356,76.386,908.33,4.653,0.94541
19510128,19.194,77.852,920.83,4.717,1.0959
19510129,19.736,78.787,900.0,4.6103,0.71204
19510130,19.361,87.989,770.83,3.9486,0.51993
19510131,18.466,92.697,650.0,3.3296,0.55943
19510201,18.255,92.691,637.5,3.2656,0.60939
19510202,17.714,92.805,637.5,3.2656,0.40187
19510203,16.595,96.338,450.0,2.3051,0.25071
19510204,16.603,96.808,409.43,2.0973,0.30754
19510205,16.234,97.841,363.0,1.8595,0.26751
19510206,16.688,93.917,441.67,2.2625,0.44363
19510207,16.488,94.347,332.28,1.7021,0.53797
19510208,16.432,93.647,433.33,2.2198,0.24029
19510209,17.461,91.052,566.67,2.9028,0.19487
19510210,18.493,89.635,729.17,3.7352,0.32033
19510211,19.124,86.698,816.67,4.1834,0.56002
19510212,18.988,83.409,845.83,4.3328,0.383
19510213,18.981,79.39,929.17,4.7597,0.50077
19510214,19.128,80.236,933.33,4.781,0.315
19510215,18.616,82.562,933.33,4.781,0.47503
19510216,19.1,77.792,950.0,4.8664,0.55718
19510217,19.345,75.717,954.17,4.8877,0.5327
19510218,19.56,78.639,929.17,4.7597,0.20173
19510219,19.423,83.732,912.5,4.6743,0.41776
19510220,19.86,75.572,966.67,4.9518,0.71325
19510221,19.528,77.569,979.17,5.0158,0.55053
19510222,20.036,76.225,958.33,4.9091,0.45408
19510223,19.919,77.602,966.67,4.9518,0.53893
19510224,20.187,75.311,950.0,4.8664,0.14568
19510225,20.095,81.879,945.83,4.8451,0.65643
19510226,20.49,80.481,958.33,4.9091,0.83051
19510227,19.733,80.469,929.17,4.7597,0.47251
19510228,19.96,76.854,941.67,4.8237,0.73298
19510301,20.275,74.726,958.33,4.9091,0.58383
19510302,20.128,79.043,920.83,4.717,0.65792
19510303,20.52,82.417,754.17,3.8632,0.34946
19510304,20.694,87.153,737.5,3.7779,0.095668
19510305,19.312,92.829,654.17,3.351,0.30655
19510306,18.935,93.83,654.17,3.351,0.42046
19510307,18.141,95.587,537.5,2.7534,0.60933
19510308,19.567,90.738,658.33,3.3723,0.40718
19510309,19.128,92.793,579.17,2.9668,0.73506
19510310,19.564,91.74,591.67,3.0308,0.60886
19510311,18.606,94.003,654.17,3.351,0.44739
19510312,19.3,92.888,637.5,3.2656,0.48571
19510313,20.656,88.589,812.5,4.1621,0.73292
19510314,19.974,90.77,704.17,3.6071,0.41586
19510315,19.043,93.692,650.0,3.3296,0.1607
19510316,17.919,97.352,529.17,2.7107,0.57076
19510317,17.996,95.072,695.83,3.5644,0.39535
19510318,18.076,94.976,650.0,3.3296,0.30706
19510319,17.792,96.957,566.67,2.9028,0.41857
19510320,17.162,97.188,520.83,2.668,0.30576
19510321,16.896,97.466,545.83,2.796,0.41909
19510322,16.929,96.944,575.0,2.9455,0.2517
19510323,17.66,95.054,658.33,3.3723,0.4946
19510324,17.915,94.499,633.33,3.2443,0.75208
19510325,17.281,96.299,541.67,2.7747,0.7349
19510326,17.745,95.617,608.33,3.1162,0.35339
19510327,18.442,93.496,695.83,3.5644,0.29609
19510328,19.04,93.069,600.0,3.0735,0.1374
19510329,18.154,94.079,675.0,3.4577,0.27491
19510330,19.249,90.951,770.83,3.9486,0.4092
19510331,19.091,90.829,770.83,3.9486,0.43658
19510401,19.4,88.879,891.67,4.5676,0.70274
19510402,19.528,91.142,795.83,4.0767,0.67475
19510403,18.042,95.276,679.17,3.4791,0.50932
19510404,18.066,95.054,670.83,3.4364,0.32763
19510405,17.773,96.459,570.83,2.9241,0.37297
19510406,18.157,93.798,683.33,3.5004,0.12815
19510407,18.321,93.062,683.33,3.5004,0.12004
19510408,18.408,94.653,675.0,3.4577,0.094774
19510409,18.811,93.559,766.67,3.9273,0.30903
19510410,18.83,92.451,795.83,4.0767,0.33004
19510411,19.83,89.699,925.0,4.7383,0.45951
19510412,19.349,91.053,816.67,4.1834,0.48937
19510413,19.358,90.932,704.17,3.6071,0.50632
19510414,19.812,88.891,795.83,4.0767,0.31058
19510415,19.773,86.522,941.67,4.8237,0.77765
19510416,19.535,86.274,883.33,4.5249,0.66818
19510417,19.477,88.636,858.33,4.3968,0.52097
19510418,20.052,87.234,875.0,4.4822,0.10827
19510419,19.908,87.206,883.33,4.5249,0.28459
19510420,19.517,87.022,812.5,4.1621,0.34351
19510421,20.251,84.906,920.83,4.717,0.33651
19510422,20.274,83.804,958.33,4.9091,0.29951
19510423,19.89,87.132,916.67,4.6957,0.44013
19510424,20.607,87.429,920.83,4.717,0.30421
19510425,20.468,88.192,875.0,4.4822,0.538
19510426,19.825,90.922,695.83,3.5644,0.593
19510427,19.905,90.326,812.5,4.1621,0.79511
19510428,19.537,92.012,750.0,3.8419,0.73662
19510429,19.459,92.56,750.0,3.8419,0.22519
19510430,18.936,94.094,687.5,3.5217,0.26877
19510501,19.149,93.0,737.5,3.7779,0.60131
19510502,19.707,91.716,754.17,3.8632,0.45962
19510503,18.79,94.595,691.67,3.5431,0.22421
19510504,18.76,95.144,704.17,3.6071,0.20658
19510505,18.107,96.57,629.17,3.2229,0.3487
19510506,18.17,95.903,683.33,3.5004,0.37056
19510507,18.814,94.123,729.17,3.7352,0.51159
19510508,18.446,96.164,604.17,3.0949,0.59033
19510509,18.572,96.276,666.67,3.415,0.43318
19510510,19.213,94.099,762.5,3.9059,0.27329
19510511,18.583,96.01,675.0,3.4577,0.44688
19510512,18.736,95.164,675.0,3.4577,0.46747
19510513,19.347,93.752,733.33,3.7565,0.41444
19510514,18.344,96.449,608.33,3.1162,0.26137
19510515,17.891,96.709,566.67,2.9028,0.20386
19510516,18.051,96.168,675.0,3.4577,0.18705
19510517,17.58,97.969,450.0,2.3051,0.27343
19510518,17.826,97.381,575.0,2.9455,0.22885
19510519,17.886,95.805,625.0,3.2016,0.36339
19510520,17.168,97.607,504.17,2.5826,0.29757
19510521,17.523,95.524,704.17,3.6071,0.18392
19510522,17.64,96.558,683.33,3.5004,0.17555
19510523,18.32,94.872,683.33,3.5004,0.33784
19510524,18.134,94.874,641.67,3.287,0.48886
19510525,18.906,94.457,745.83,3.8206,0.80242
19510526,17.811,96.201,600.0,3.0735,0.11362
19510527,17.624,95.7,679.17,3.4791,0.1176
19510528,17.828,96.558,612.5,3.1375,0.36076
19510529,18.37,94.352,666.67,3.415,0.19147
19510530,18.831,92.606,679.17,3.4791,0.28571
19510531,18.801,92.028,650.0,3.3296,0.26067
19510601,17.996,95.585,625.0,3.2016,0.58378
19510602,17.616,96.585,475.0,2.4332,0.31012
19510603,17.32,96.038,545.83,2.796,0.49914
19510604,17.235,96.874,600.0,3.0735,0.57146
19510605,17.159,96.17,683.33,3.5004,0.51779
19510606,16.88,97.378,537.5,2.7534,0.46283
19510607,16.798,97.053,579.17,2.9668,0.42534
19510608,17.373,97.329,591.67,3.0308,0.43272
19510609,17.301,98.055,470.83,2.4119,0.46089
19510610,17.511,97.029,537.5,2.7534,0.40237
19510611,17.462,96.264,679.17,3.4791,0.30604
19510612,16.842,97.513,504.17,2.5826,0.20276
19510613,17.178,96.321,625.0,3.2016,0.38827
19510614,17.621,96.238,608.33,3.1162,0.13103
19510615,17.364,96.555,525.0,2.6893,0.36456
19510616,18.109,93.511,675.0,3.4577,0.21794
19510617,17.62,94.965,575.0,2.9455,0.26151
19510618,17.943,93.56,645.83,3.3083,0.55365
19510619,18.31,92.406,720.83,3.6925,0.85825
19510620,18.179,92.441,658.33,3.3723,0.51097
19510621,17.985,93.277,691.67,3.5431,0.14611
19510622,17.38,93.8,625.0,3.2016,0.17329
19510623,17.041,95.731,612.5,3.1375,0.68458
19510624,16.675,96.201,604.17,3.0949,0.29116
